-1.67,-0.733,-0.183,-1.884,0.083,-0.098,-1.797,0.328,-0.244,-0.586
0.438,0.725,0.883,-0.505,-0.909,-0.762,-0.433,-1.893,-0.148,-0.389
-0.051,0.146,2.179,-1.263,0.959,-0.883,-1.195,0.398,-1.063,-0.885
-0.019,1.039,2.608,-0.97,-0.309,1.208,0.115,-1.162,-0.28,0.145
-0.317,-0.809,0.058,1.776,-1.312,-0.386,-0.477,-1.122,-1.755,0.117
0.169,-1.163,-1.195,1.591,-0.084,-0.537,-0.591,-0.301,0.25,-0.366
0.251,0.579,0.041,0.645,-2.133,-0.151,-0.466,-1.21,1.212,-1.142
0.629,-1.862,1.206,-1.383,0.706,1.149,0.736,-1.62,-1.195,-0.1
0.588,-1.821,0.16,0.296,0.931,0.242,-3.152,-0.138,0.151,-0.185
1.102,-0.337,0.881,-1.152,-1.207,-0.091,1.984,0.493,1.094,0.597
0.227,-1.274,0.822,-0.893,1.283,-0.393,-1.187,2.198,0.309,-0.575
-0.184,-0.632,-0.586,-0.315,0.011,0.167,-0.152,1.435,-0.431,0.88
-0.283,-1.476,-0.702,-0.37,-1.123,-0.469,0.58,-0.428,0.272,-0.827
0.958,-0.635,1.295,1.033,-0.632,0.927,-0.113,-0.026,-0.006,-1.448
-1.2,-2.905,-0.897,0.817,-0.366,1.491,0.67,0.521,1.265,1.5
-1.01,-0.757,1.15,-2.771,-0.568,-1.065,0.563,3.437,-1.264,2.21
0.585,-1.304,-0.478,-1.858,-0.39,0.449,1.076,1.266,-0.318,0.226
-0.66,-0.734,0.897,-0.983,-1.565,-0.476,-0.904,-0.06,0.88,-0.014
-1.145,0.155,0.087,0.542,-0.291,-0.09,-0.106,0.113,-0.047,-0.478
0.347,0.213,0.131,0.841,-0.417,0.701,2.139,-0.306,-2.508,1.215
-0.282,-0.249,1.509,1.118,0.453,-0.198,-0.423,-0.285,-2.344,-0.718
0.145,-1.936,0.101,0.187,-0.161,0.42,0.047,1.531,1.102,1.287
1.409,1.824,2.257,0.584,-0.133,0.498,-0.174,0.576,0.993,0.132
1.495,-3.128,0.809,-0.08,1.083,0.157,-1.503,-1.048,1.107,1.031
0.066,0.276,1.327,0.089,-0.986,1.347,-0.31,-0.493,-0.529,2.012
1.366,-0.954,1.019,0.375,-0.694,-0.898,-3.055,-0.287,0.512,1.171
0.695,0.391,0.683,-0.062,-0.472,2.137,-0.008,-0.03,0.914,-0.299
-1.158,0.595,1.504,-1.476,-2.442,-0.475,-1.072,-0.375,-0.812,-1.874
0.444,-0.174,0.699,0.113,-0.246,-0.413,1.785,-0.034,-0.881,1.489
0.916,-0.697,-0.628,0.556,-1.827,0.951,-0.922,-0.474,-0.167,-1.098
-0.453,-0.966,1.475,-0.459,0.608,-1.011,1.814,-0.524,-0.998,1.704
1.158,-0.192,1.198,0.088,-0.75,0.513,-0.46,0.879,-0.55,0.339
-0.582,-1.842,0.291,-0.225,-0.067,-0.01,1.254,-0.179,-0.246,2.156
-0.876,-0.577,1.081,-0.021,-0.908,1.521,1.09,-0.446,-0.856,0.546
-0.849,-0.644,-1.311,-0.282,-1.004,1.97,-0.541,1.627,-1.079,1.701
-1.136,-1.484,0.286,0.301,-1.277,-0.169,0.663,0.559,-0.54,1.739
-0.537,-0.189,-0.014,0.314,-0.131,-0.132,-0.359,0.922,0.956,0.073
0.783,-0.968,1.894,1.23,0.905,-0.878,-0.745,0.56,-0.949,-2.761
-0.263,-1.789,0.866,-0.228,-0.479,1.625,0.236,-0.572,-1.543,0.101
0.11,0.662,-0.063,0.334,-0.715,-0.125,0.371,0.036,-0.9,-0.253
-1.057,0.838,0.995,0.255,0.095,0.958,0.079,-0.258,-0.434,-0.122
-0.414,-1.488,1.924,0.167,0.355,-1.086,1.271,-0.388,-1.868,-0.084
-1.054,1.085,1.819,1.8,0.931,0.872,1.391,-0.641,-2.061,1.302
1.453,-1.05,0.353,0.397,-0.375,-1.386,-1.252,-1.186,0.482,0.685
-1.604,0.253,1.071,0.66,-0.593,-0.618,0.695,1.446,1.657,-0.222
-0.781,-0.836,1.059,1.19,-1.385,0.521,-1.042,0.107,0.249,0.891
1.342,-0.967,1.055,-0.62,-0.364,0.234,-1.07,1.099,0.846,-0.037
0.312,-0.411,0.315,0.035,0.134,-0.421,0.162,-1.001,0.133,-0.061
-0.255,1.905,-0.005,0.329,-0.789,-0.032,-0.737,0.279,-0.302,-3.093
-0.273,-3.004,-1.27,1.246,0.87,-0.427,-1.428,0.409,0.598,-0.551
0.382,-0.473,0.56,-0.894,-1.276,0.014,1.593,-0.263,-0.485,-1.306
0.097,0.271,0.494,1.562,-0.719,0.072,-2.362,-1.672,1.02,1.461
0.014,-1.785,0.335,0.829,0.172,0.722,0.043,2.487,-0.241,0.344
-0.304,1.054,0.63,-1.586,-1.36,0.841,-1.194,0.983,-1.424,-1.407
0.237,0.109,2.12,-0.559,-0.648,0.303,-0.953,-1.282,0.582,-0.22
-1.527,-1.985,-0.487,-1.264,0.006,0.673,0.597,1.369,-0.315,0.394
-0.433,0.595,1.038,0.021,-1.016,-0.366,-0.87,-0.502,-0.807,-0.99
0.451,-0.918,0.802,0.339,-0.605,-0.018,1.631,-0.118,1.261,-0.896
-0.29,0.765,0.373,2.65,0.665,-0.103,-0.74,0.523,-0.458,-0.396
-0.764,-1.007,-0.603,0.805,-1.162,1.56,1.728,-0.144,-0.66,-1.203
0.279,-2.323,0.736,0.145,2.077,0.27,1.97,0.166,-1.615,-1.12
-0.305,-0.84,0.616,-0.016,-2.134,0.62,0.646,1.414,1.193,-0.565
-0.674,0.693,0.489,-2.755,-2.07,-1.008,-0.648,-1.256,-1.316,0.037
-0.711,-0.634,0.946,-0.577,0.775,0.554,1.568,-0.277,0.546,0.124
-0.96,-0.979,-0.459,-0.544,-1.069,-0.948,0.221,-0.752,0.477,-0.624
0.011,-1.332,0.884,0.559,-0.173,0.432,0.425,-1.168,-1.31,0.765
0.866,-0.861,-0.726,0.934,-0.184,-0.854,2.23,1.414,0.622,-1.424
0.615,0.844,-0.013,-0.563,-1.63,-0.653,-2.701,1.614,0.057,-2.441
1.403,-0.727,0.373,-0.24,-0.207,-0.163,0.176,-0.299,-0.726,-0.97
1.979,-1.372,0.89,-1.707,-1.264,-2.147,-0.161,0.635,-1.099,1.048
1.209,-0.835,-0.321,-0.139,-1.282,-2.203,0.473,-0.82,0.658,-0.312
-0.603,-1.707,-0.223,1.365,-0.26,0.645,-0.059,0.278,-1.462,-0.158
-1.566,-0.383,1.445,0.735,0.083,-1.653,-0.113,-0.212,-0.247,-1.143
1.458,-0.458,1.798,-0.215,0.021,-1.324,0.14,-1.062,1.681,-0.681
-0.649,0.072,0.977,0.194,-0.512,1.818,0.617,-1.256,1.325,-1.135
-0.241,-0.81,1.049,1.173,0.9,0.203,-0.162,1.692,0.015,2.058
-0.188,-0.188,1.707,-1.684,-0.333,0.022,0.964,1.211,0.892,-0.666
0.323,-0.585,1.015,-0.549,-0.328,1.428,-0.516,0.7,0.883,-0.677
-1.454,-1.36,-1.389,-0.905,-2.586,0.723,-1.119,-0.117,1.762,0.406
0.489,-0.627,-1.522,0.163,-0.374,0.869,0.197,1.214,-0.021,-0.988
0.275,0.573,0.69,-1.97,0.578,0.728,-0.497,-1.061,-0.978,-1.567
1.043,0.536,2.185,1.23,0.615,1.065,0.184,0.751,-1.818,-0.931
-0.68,-0.532,0.149,0.632,-0.526,0.22,-0.601,-0.272,0.436,0.809
-1.666,-0.559,0.583,0.054,-1.247,0.517,-0.474,0.614,0.029,-0.023
0.918,-0.224,-0.281,0.93,-1.075,-0.958,-2.186,0.27,0.115,1.084
-1.381,0.431,1.361,-2.069,-1.745,-0.184,0.52,-0.505,-0.759,1.531
0.085,-0.795,0.511,0.335,-0.918,-0.758,0.341,2.107,-0.401,-0.05
-0.083,-1.876,-0.32,0.058,-0.135,-1.367,-2.045,0.04,-0.458,-2.12
1.584,-0.656,2.758,-0.323,-1.468,0.787,-1.211,1.032,-1.448,0.753
-0.029,-0.626,0.791,0.079,-1.672,-1.231,0.522,2.258,0.069,-1.206
1.527,-0.19,-0.128,1.321,-1.478,1.242,-0.46,-0.845,-1.808,-1.257
-0.041,-0.267,0.212,0.135,-2.456,0.513,-0.086,0.789,0.509,-0.768
1.071,-1.338,1.562,-0.026,0.707,-0.421,-0.26,-0.272,0.848,-0.288
1.208,-0.429,0.852,-1.33,-0.391,-0.675,-0.542,-0.399,-0.942,-0.542
0.606,-1.357,-2.09,-1.926,-1.844,-0.206,-0.259,-0.3,-2.509,0.957
1.642,0.073,1.295,-0.2,0.39,-1.412,-0.184,1.37,-0.712,-0.011
-1.887,0.288,0.905,0.128,-0.975,-0.669,1.316,-1.109,-0.767,0.119
0.207,-0.088,0.701,0.0,-0.554,-0.811,0.752,-0.822,-0.771,-1.252
0.162,-1.248,-1.281,-0.632,0.205,0.05,-0.917,-1.008,-3.17,-0.831
0.273,-1.409,-0.259,-0.546,-0.196,-0.18,-1.248,0.696,1.087,-0.767
0.841,-0.032,-0.741,2.235,-0.559,1.336,-0.454,-0.833,0.729,-0.469
-0.611,-1.016,0.393,-0.621,0.448,1.171,0.916,-1.11,0.561,-0.749
-0.622,-0.898,-0.289,-0.402,-0.177,-0.501,-1.398,0.153,-0.158,-0.851
-0.525,-1.076,1.177,-2.373,-1.117,1.056,-0.9,0.441,-0.052,1.93
2.176,-0.246,-0.785,1.078,0.375,0.313,-1.036,-0.77,-2.33,-1.215
2.867,-1.085,0.946,-0.279,-1.818,0.049,0.222,0.009,-0.454,0.921
0.488,-0.177,0.684,0.413,0.797,0.251,0.742,0.685,-1.368,0.401
1.348,-1.839,0.789,0.854,-0.575,1.098,0.806,0.301,0.992,-0.358
1.584,0.71,-0.215,0.078,-0.985,-0.185,-0.542,0.354,0.102,-0.849
-0.68,-0.978,0.803,-1.022,-1.616,0.662,0.155,-0.065,0.59,-0.823
-0.309,-0.31,-0.371,-0.827,-0.359,0.846,-1.316,0.693,-0.491,-0.598
-0.689,0.05,0.88,-0.046,0.779,-0.617,-0.266,1.453,0.225,-0.414
1.085,-2.724,0.02,-1.71,0.25,0.278,1.764,-1.582,-0.254,-0.152
0.566,-0.282,-0.578,0.315,-0.505,0.709,0.272,-1.726,0.562,-1.154
0.444,0.42,0.354,0.014,0.583,-0.884,-1.255,1.787,-0.612,0.562
-1.249,1.578,1.273,1.482,-1.142,0.689,-1.415,0.753,-0.689,-0.621
-1.411,0.595,1.273,1.742,0.987,-0.079,-0.231,-0.692,0.18,0.987
0.315,-0.389,0.058,1.875,0.189,0.142,0.892,0.453,0.74,-1.016
-0.111,-0.527,1.007,0.572,0.012,0.72,0.205,1.49,0.548,-1.217
0.016,-0.909,-0.205,0.676,0.939,-1.169,-1.223,1.168,0.251,-1.533
-0.893,-0.755,0.767,-0.852,-0.348,-1.625,0.106,0.374,-0.62,-1.463
1.32,-1.02,-0.009,0.247,0.506,1.621,-0.658,-1.092,0.704,0.954
-0.597,-1.21,-0.482,-0.453,-1.45,-0.429,-1.033,0.984,-0.944,1.163
0.574,0.668,0.454,1.843,0.413,1.226,-1.0,-0.785,-0.572,1.099
-0.204,-1.163,0.137,0.301,-1.565,-0.493,-1.275,0.233,1.207,1.281
-2.034,0.966,1.037,-1.014,-0.385,-0.327,-0.833,0.643,1.424,-1.679
-0.516,0.211,1.262,1.318,1.105,-0.196,0.13,0.153,-0.115,0.29
0.961,-0.534,-1.137,0.703,0.382,0.937,-0.795,-0.638,-0.822,-0.727
-0.853,-0.946,0.556,-0.853,0.193,0.276,0.917,-1.855,-0.953,0.86
-1.336,0.071,0.447,0.8,-0.704,-0.106,-0.66,-0.026,-1.828,0.542
0.451,0.793,0.916,-3.175,0.463,-0.443,1.382,1.316,-3.216,-0.753
-0.245,-1.685,-0.089,0.367,-0.96,-0.478,0.399,0.118,-0.171,1.726
0.242,-0.055,-1.1,0.882,0.229,0.916,-0.122,-0.277,-2.206,-0.207
-0.391,0.866,-0.477,0.306,-1.215,-0.203,1.372,0.209,-1.138,-1.231
-2.317,0.686,0.702,-0.08,0.031,0.443,-0.749,0.755,0.58,-0.366
-0.656,-1.291,0.147,0.886,0.607,0.49,-0.192,-0.197,-0.262,1.554
0.387,-0.613,0.521,0.735,0.733,0.164,-0.557,-0.536,-0.477,0.216
-0.131,-0.919,-0.289,-0.481,0.585,-0.899,0.746,-0.038,-0.28,-0.359
-0.096,-2.244,1.066,-0.055,-1.628,1.125,-0.147,-1.419,0.385,-0.906
0.957,-1.249,-0.772,1.742,0.204,0.812,0.216,0.297,-1.158,-0.52
1.224,-0.185,0.725,-0.154,0.348,-0.983,1.395,-0.447,-0.815,-1.328
-0.973,-2.196,0.259,-0.662,-1.211,-0.025,-1.049,-0.379,-0.017,-0.574
-1.005,-0.069,1.395,1.087,-0.373,-0.175,0.174,0.597,1.003,0.407
-1.229,-0.572,0.132,0.817,-0.332,-0.132,-1.005,-0.194,0.622,-1.422
0.842,-0.753,-0.359,0.225,0.137,-0.051,-0.224,-0.495,-2.194,0.296
-1.08,0.878,-1.265,1.785,-0.496,1.056,-1.197,1.413,-0.361,-0.864
-1.284,-0.656,0.199,1.437,-1.454,0.345,-0.117,0.123,0.518,0.826
-1.648,-0.886,0.936,1.635,-0.46,1.595,1.686,0.439,2.027,-1.136
0.143,1.668,2.398,0.333,0.718,-0.05,-1.75,0.185,0.585,-1.477
0.965,1.474,1.433,-1.166,-2.322,-1.11,-1.453,-1.025,-0.028,0.812
1.419,-1.249,0.541,-0.81,0.164,0.724,0.368,0.781,-0.141,-0.411
-2.049,-0.164,-0.019,-0.546,-1.352,-1.026,-1.271,-1.898,-0.926,-0.23
0.878,-0.339,0.311,2.402,-0.876,0.966,0.202,-1.36,-0.239,2.617
-0.353,-0.997,-0.251,-0.591,0.655,1.282,-0.029,-0.976,-0.637,-0.7
-1.04,-0.834,-1.086,-0.485,-0.028,1.256,-1.155,1.255,1.224,-1.096
-1.444,-0.976,1.084,0.573,-1.223,0.068,0.608,-0.302,1.167,0.451
-0.878,0.492,1.494,0.238,-0.455,0.207,0.198,-0.299,-0.82,1.963
-0.331,-1.326,0.617,0.084,1.004,-0.996,-0.043,-0.047,-0.896,-1.132
-0.761,-0.175,1.466,-0.267,-0.804,-0.291,-0.391,1.743,0.597,0.467
0.507,0.301,0.753,-1.215,-1.316,1.239,0.36,0.856,-1.518,-0.695
-0.455,-0.369,1.424,0.312,-2.23,0.82,1.963,0.868,-0.148,-0.284
-0.28,1.841,1.546,0.386,-1.51,0.132,-0.014,0.232,0.838,0.679
-1.031,-0.021,1.466,-0.701,-1.005,0.216,0.44,-0.469,0.642,-1.013
-0.928,-1.057,0.579,-0.309,1.803,-1.835,-1.925,-1.278,0.596,-0.516
-0.862,0.811,0.78,-0.054,0.515,-0.356,1.026,0.058,-1.213,-0.878
0.895,0.174,-0.272,1.078,-0.666,1.559,1.157,-0.72,1.096,-1.131
0.842,-1.82,-0.033,1.1,-0.309,2.156,-0.287,0.451,0.445,0.201
-0.063,0.019,0.332,0.127,-1.17,-0.028,-0.934,-1.701,-1.564,1.906
0.555,0.412,0.854,1.622,-0.475,-0.001,1.402,-0.293,0.046,0.391
-2.159,-2.038,0.624,-0.904,1.017,-0.219,0.239,-0.66,1.574,0.802
0.988,-1.758,-0.765,-0.232,-1.803,-1.118,0.07,0.559,1.927,-0.348
0.338,-0.227,-0.334,2.745,0.956,0.794,-0.012,-0.493,1.569,-1.812
1.62,1.229,0.668,0.139,-1.378,1.931,-1.659,0.235,-0.823,-0.717
0.868,-0.209,0.958,-1.658,0.393,-1.021,0.74,-0.221,-0.423,-0.704
1.24,-2.313,-0.542,-0.002,-0.011,-0.378,-0.203,-0.781,0.727,0.188
0.056,-0.313,1.162,-0.057,-0.054,-2.302,-0.653,0.872,-1.18,0.621
-0.905,-1.293,-0.494,-1.999,0.228,-0.638,-2.019,1.084,0.05,-1.11
0.866,-0.785,0.313,-0.84,0.027,-0.312,-0.542,1.63,-0.567,-0.407
-0.128,-0.899,-0.952,0.61,0.479,0.769,0.984,-0.867,-1.183,-0.119
0.579,0.194,0.036,0.65,0.737,-0.51,0.114,1.254,-0.972,-0.042
0.14,-0.43,0.233,0.835,-1.302,0.675,-0.915,-1.345,0.663,0.582
-0.045,0.648,-0.831,1.077,-2.109,0.497,0.468,0.247,0.484,-0.07
-1.389,-0.559,0.338,-0.669,-1.285,-0.484,1.178,-1.562,-0.868,0.208
0.035,0.271,0.269,0.645,-0.005,0.647,0.386,-1.349,-0.784,-1.757
-0.038,0.653,1.879,-0.382,-0.062,1.682,0.494,1.839,-0.466,0.548
-0.903,-0.831,0.966,0.266,0.205,-0.276,0.952,-0.205,-0.278,-0.051
1.392,-0.854,0.438,-0.067,-0.797,0.52,0.531,0.744,-0.129,0.401
-0.787,1.37,1.168,0.247,-0.918,-0.376,-0.606,0.333,1.895,-2.233
0.003,-1.35,-0.504,1.508,1.007,0.962,-2.254,1.923,0.42,0.348
-0.507,0.055,-1.984,1.406,-0.851,-1.195,0.024,0.239,-0.904,-1.561
1.238,-1.089,0.003,0.612,-0.742,-0.29,-0.948,0.047,-1.395,-0.748
-0.764,0.394,1.296,0.092,0.872,-0.322,-0.014,1.325,-0.55,-0.397
-0.548,0.499,1.662,-0.748,0.778,0.453,-2.308,-0.934,2.333,-0.956
-0.575,-0.122,0.508,0.975,-0.192,-0.055,0.139,-0.721,-0.667,-1.522
-0.294,-1.435,-0.061,1.595,0.47,-0.433,-1.571,-0.91,-0.57,0.537
1.808,-0.796,0.147,-0.799,0.188,0.727,-0.015,-1.549,-0.272,0.1
0.448,-0.817,-0.932,1.991,0.723,0.468,-0.581,0.383,-0.522,0.58
-0.005,-1.793,-0.699,0.527,0.04,-0.351,-2.305,0.543,0.213,-1.194
-1.775,-0.295,2.065,-1.157,0.872,-2.763,-0.708,0.857,-0.597,0.023
0.282,-0.936,0.221,-1.507,-1.031,-1.186,1.352,-0.089,0.226,0.588
1.655,-0.967,-0.675,-0.531,0.657,-0.684,-1.451,2.901,-0.54,-2.093
0.736,-1.797,1.066,-0.957,1.087,0.015,1.535,-0.139,-0.63,0.592
2.392,-2.529,0.642,-1.452,1.086,-0.166,0.204,-0.657,0.48,-0.288
-0.361,-0.85,-0.489,0.98,-2.032,2.176,0.714,1.766,-0.286,-0.573
-1.779,-2.398,-0.244,0.578,-0.955,0.295,-1.39,0.217,0.926,-0.695
0.068,0.698,0.53,0.069,-0.338,-0.144,1.045,1.189,-1.624,0.616
0.175,-0.278,0.794,1.564,0.46,-0.918,-1.34,2.11,-0.617,-2.29
0.684,1.418,0.809,1.193,-0.386,-0.595,-0.088,0.611,0.264,0.12
-0.273,-2.652,0.662,-1.948,0.818,0.446,-0.082,-0.368,0.124,-0.366
-1.282,-0.953,-0.581,-0.182,-1.753,-0.009,0.872,0.068,-0.64,0.826
-0.631,0.885,1.24,-0.555,-0.47,0.624,0.385,1.792,0.971,-0.987
1.167,-1.718,0.709,0.118,-0.271,0.517,0.072,0.388,-0.326,-1.932
1.425,-1.335,0.013,1.027,-0.473,0.269,-1.048,0.787,1.222,-0.474
1.592,-1.337,-0.522,0.996,0.015,1.367,-0.171,0.121,-3.486,0.444
1.078,0.062,0.813,0.067,-1.674,0.542,-0.234,1.861,0.238,-0.095
1.074,-0.99,0.353,1.236,0.704,1.622,-0.139,-0.29,0.808,-1.191
-0.438,-0.699,0.188,0.433,0.542,0.909,-1.009,-0.86,2.039,-0.839
1.069,-1.841,0.304,-0.009,-0.232,1.294,-0.019,1.328,-0.83,1.168
0.062,0.039,0.293,-0.296,-0.101,-0.671,-0.23,0.126,1.805,-1.489
-0.688,-0.447,1.047,0.969,0.074,-0.586,-1.306,0.343,0.479,0.896
0.807,-0.327,-0.666,0.528,0.211,-0.289,0.788,-0.785,0.301,-1.821
1.223,-2.507,1.717,0.962,-0.762,0.51,0.64,1.658,-0.494,-0.22
-0.844,1.209,1.691,-0.758,-0.88,-0.161,0.572,1.5,1.08,-0.172
-0.501,-2.105,-0.194,1.773,2.041,-1.17,1.768,1.446,-0.067,0.564
-0.543,-0.923,0.258,1.069,0.105,-0.126,0.446,0.97,-0.116,0.096
0.832,-0.752,-0.203,0.835,0.098,-0.15,-0.135,0.402,-1.139,0.93
-1.54,-1.579,-0.355,-0.095,-0.382,-2.239,-0.428,0.415,-0.714,-1.765
-0.666,-1.84,0.634,-0.586,-0.972,0.866,1.192,-0.505,0.202,-0.869
0.306,-1.502,0.808,0.99,-0.048,1.268,0.473,1.81,-1.793,0.451
-1.795,-1.62,-0.576,0.627,0.787,0.246,-0.941,0.28,-0.472,-0.292
-1.647,-1.76,-0.133,-0.495,-0.478,1.95,-0.461,0.89,0.507,0.185
0.679,-1.103,-0.297,0.682,-0.752,-0.961,-0.662,-0.694,-0.806,1.692
1.163,-0.804,-1.282,0.78,-1.039,0.045,0.471,-0.329,0.166,-0.647
-0.058,-1.63,-0.519,-1.502,-0.138,-1.055,-0.659,0.711,-0.467,-0.341
-0.032,0.667,0.953,0.048,0.297,-0.322,0.18,0.11,-1.268,1.253
-0.72,-1.836,0.867,-0.261,-1.019,0.341,-1.596,0.051,0.729,0.909
0.687,0.66,1.286,0.392,-1.182,0.999,-0.351,-0.666,-0.605,-0.752
0.974,-0.17,0.264,0.747,-0.735,0.92,0.471,-0.206,-0.284,-0.633
-2.314,0.2,-1.079,1.763,-1.228,1.117,0.39,-0.0,0.63,-0.5
-1.219,-0.286,0.737,0.037,-0.108,-1.022,1.537,-0.368,-0.68,-0.151
0.796,0.003,-0.075,-1.244,-0.841,1.324,-0.923,0.64,-0.404,-0.384
0.634,-1.802,0.094,1.159,-0.599,0.728,0.353,0.029,0.431,0.024
